name,address,zipcode,cuisine
queens blvd pizzeria,8904 queens blvd,11373,pizza
pho vietnamese restaurant,3802 prince street,11354,vietnamese/cambodian/malaysia
83 kien tuong restaurant,83 chrystie street,10002,chinese
plaza piaxtla bakery,663 seneca avenue,11385,bakery
59 china,59 nassau st,10038,chinese
kenta sushi bar,3923 bell blvd,11361,japanese
burger king,1380 jerome avenue,10452,hamburgers
13106 grand evergreen chinese restaurant,13106 rockaway blvd,11420,chinese
drexler's,9 avenue a,10009,american
mj pizza,1976 1st ave,10029,pizza
popeyes louisiana kitchen,5100 kings plaza,11234,chicken
pho bang restaurant,4107 kissena boulevard,11355,vietnamese/cambodian/malaysia
jimbo's hamburger place,301 west  154 street,10039,american
wah lung restaurant,1932 kings highway,11229,chinese
lock yard,9221 5th ave,11209,american
lechonera tropical & grill,172 east  103 street,10029,"latin (cuban, dominican, puerto rican, south & central american)"
shemtov manor,5320 new utrecht avenue,11219,jewish/kosher
cafe alice,5 east   47 street,10017,delicatessen
auntie anne's pretzels,625 atlantic avenue,11217,nuts/confectionary
awash ethiopian restaurant,242 court st,11201,ethiopian
shangerila restaurant,289395 buhre avenue,10461,japanese
burger king,3310 astoria boulevard,11103,hamburgers
kennedy's chicken & grill,2083 amsterdam avenue,10032,chicken
divine creation coffee,75 jfk airport,11430,cafã©/coffee/tea
cafe luka,1319 1 avenue,10021,american
king of tandoor,600 flatbush avenue,11225,indian
estrella bar & restaurant,1470 jerome avenue,10452,"latin (cuban, dominican, puerto rican, south & central american)"
benny's kosher pizza,18130 union turnpike,11366,jewish/kosher
raw bk,462 avenue p,11223,vegetarian
au bon pain,70 myrtle avenue,11201,sandwiches/salads/mixed buffet
vynl,756 9th ave,10019,american
larimar restaurant,21315 e 170th st,10456,"latin (cuban, dominican, puerto rican, south & central american)"
timescare arts center theatre,300 west   43 street,10036,american
229 linden restaurant,22902 linden blvd,11411,caribbean
sheshe pizzeria,961 columbus avenue,10025,pizza
meena house cafe,476 bayridge avenue,11220,egyptian
kido sushi (queens center mall),9015 queens boulevard,11373,japanese
debevoise & plimpton,919 3 avenue,10022,american
amf bowling center,6910 34 avenue,11377,american
mcdonald's,2141 mott avenue,11691,hamburgers
scorpion bar,6908 roosevelt avenue,11377,spanish
the bean,824 broadway,10003,cafã©/coffee/tea
la ripaille restaurant,605 hudson street,10014,french
la cienega oaxaca deli,10432 corona ave,11368,mexican
the graffiti room,184 mott st,10012,chinese/japanese
wilma jean,345 smith street,11231,chicken
arturo's pizza,1610 york ave,10028,pizza
panini & co,115 broadway,10006,sandwiches
el gran malecon restaurant,234 knickerbocker ave,11237,spanish
kababish,7064 broadway,11372,pakistani
unione restaurant & bar,3628 broadway,10031,american
esperanto fonda,58 east    1 street,10003,french
44th street pizza,700 3 avenue,10017,pizza
mexi joe's grill,0 laguardia airport,11369,mexican
doyles pub,1024 morris park avenue,10461,irish
new york burger co,678 6 avenue,10010,hamburgers
friend of a farmer,76 montague st,11201,american
neta,61 west    8 street,10011,japanese
park slope ale house,356 6 avenue,11215,american
maggies place,21 east   47 street,10017,american
lantern,101 montague street,11201,thai
rainbow room,30 rockefeller plaza,10111,american
l.a. burrito,67 wilson avenue,11237,tex-mex
pronto pizza,337 new dorp lane,10306,pizza/italian
galleries lounge british airways,59 jfk airport,11430,american
d'angelo's pizza,902 east gun hill road,10469,pizza
mcdonald avenue diner,1111 mcdonald avenue,11230,american
kfc,1125 east gun hill road,10469,chicken
asian halal food restaurant,3944 21st street,11101,asian
subway,2869 harway avenue,11214,sandwiches
e-chiban sushi japanese restaurant,6647 fresh pond road,11385,japanese
american coffee shop,108 moore street #3,11206,spanish
seamore's,390 broome st,10013,seafood
white bear,13502 roosevelt avenue,11354,chinese
gentleman farmer,40 rivington street,10002,french
villa poncho taqueria,1047 bedford avenue,11216,mexican
davidstea,1124 3 avenue,10065,cafã©/coffee/tea
matiz latin cuisine,11072 queens blvd,11375,"latin (cuban, dominican, puerto rican, south & central american)"
fortune place,286 broadway,11211,chinese
lust & love,225 47th st,11220,american
lil frankie's pizza,19 1 avenue,10003,italian
flavor-fi,12114 liberty ave,11419,indian
lido,2168 frederick douglas boulevard,10026,italian
gravity lounge,400 claremont parkway,10457,"latin (cuban, dominican, puerto rican, south & central american)"
fresco on the go,40 east   52 street,10022,american
seasoned vegan,55 st. nicholas avenue,10026,vegetarian
chipotle mexican grill,2843 broadway,10025,mexican
1020 bar,1020 amsterdam avenue,10025,american
kato cafe,13501 35th ave,11354,chinese
bayou,1072 bay street,10305,cajun
leo's deli & grill,604 e 102nd st,11236,delicatessen
trader's express deli,22 beaver street,10004,american
guy & gallard 8,180 madison avenue,10016,american
old town bar & restaurant,45 east   18 street,10003,american
the rock shop,249 4 avenue,11215,american
l'unique bar & restaurant,1773 nostrand ave,11226,caribbean
goggan,364 w 46th st,10036,korean
charles pizzeria,4910 5 avenue,11220,pizza
piatsa kalamaki,158 e 45th st,10017,mediterranean
izalco restaurant,6405 roosevelt avenue,11377,"latin (cuban, dominican, puerto rican, south & central american)"
voila 76,1452 2 avenue,10021,sandwiches/salads/mixed buffet
jane,100 west houston street,10012,american
the met grill/double tree hotel,569 lexington avenue,10022,american
pizza shack,525 grand street,10002,pizza
sidewalk bar & restaurant,94 avenue a,10009,american
chao thai,8503 whitney avenue,11373,thai
windy city ale house,7915 3 avenue,11209,american
vinny vincenz,231 1 avenue,10003,pizza
kum fung kitchen,838 bay street,10304,chinese
rosens cafe,2 broadway,10004,american
il postino,337 east   49 street,10017,italian
star kabab & chinease restaurant,16821 hillside avenue,11432,bangladeshi
samudra indian restaurant,7518 37th ave,11372,indian
manny's,212 patchen ave,11233,american
dig inn seasonal market,80 broad st,10004,american
lucali,575 henry street,11231,pizza
sweet expressions,310 kingston avenue,11213,"ice cream, gelato, yogurt, ices"
bricco restaurant,304 west   56 street,10019,italian
candle 79 restaurant,154 east   79 street,10075,vegetarian
terra blues,149 bleeker street,10012,american
georgios country grill,801 9 avenue,10019,american
flatiron lounge,37 west   19 street,10011,american
taquitos mexico restaurant,6720 14 avenue,11219,mexican
astor bake shop,1223 astoria boulevard,11102,cafã©/coffee/tea
six happiness,1413 2nd ave,10021,chinese
roma bar & grill,2001 stillwell avenue,11223,eastern european
milk & pull cafe,181 irving ave,11237,cafã©/coffee/tea
765 food market,765 2 avenue,10017,delicatessen
hong kong restaurant,1811 williamsbridge road,10461,chinese
sweet science,135 graham ave,11206,american
euros el tina restaurant lounge and billiards,500 west  207 street,10034,"latin (cuban, dominican, puerto rican, south & central american)"
tacos y quesadillas mexico,10440 corona ave,11368,mexican
think coffee,1 bleecker street,10012,cafã©/coffee/tea
canton lounge,70 mott st,10013,chinese
hansol nutrition center,16026 northern boulevard,11358,korean
place fried chicken,285 wyckoff ave,11237,american
bottega restaurant,1331 2 avenue,10021,italian
t&t bbq hut,12209 liberty ave,11419,caribbean
el ancla de astoria restaurant & bar,2808 21 street,11102,peruvian
silo cafe,31 east   32 street,10016,american
mcdonald's,4018 main street,11354,hamburgers
jimmy's house,162 e 25th st,10010,chinese
live fast food,690 utica avenue,11203,chinese
121 fulton street,121 fulton street,10038,american
vamos al tequila,162 franklin street,11222,mexican
verdi restaurant,14958 cross island parkway,11357,italian
ny chevillo-tte,7814 roosevelt avenue,11372,"latin (cuban, dominican, puerto rican, south & central american)"
prosperity noodle,947 4th ave,11232,chinese
benateri's italian gourmet deli,12921 14 avenue,11356,delicatessen
juice generation,101 maiden ln,10038,"juice, smoothies, fruit salads"
master smoothie,1219a castle hill ave,10462,"juice, smoothies, fruit salads"
avenue diner,9106 jamaica avenue,11421,american
li yuan restaurant and bakery,273 west   38 street,10018,chinese
mojito's,227 east  116 street,10029,mexican
ming garden restaurant,1475 taylor ave,10460,chinese
china city,1282 nostrand ave,11226,chinese
lucien restauraunt,14 1 avenue,10009,french
taco bell,97-01 atlantic avenue,11421,american
short stop restaurant,5977 broadway,10471,american
oche a tu gusto,1573 st. nicholas ave,10040,"latin (cuban, dominican, puerto rican, south & central american)"
ballato's restaurant,55 east houston street,10012,italian
papi nice bar,925 allerton avenue,10469,american
jerusalem pizza,1424 avenue m,11230,pizza
bobo restaurant,181 west   10 street,10014,american
healthy me organic juice lab,3008 37th st,11103,"juice, smoothies, fruit salads"
abc beer co.,96 avenue c,10009,sandwiches
100 fun,932934 60 street,11219,asian
guaco taco,89 east    2 street,10009,tex-mex
art house restaurant,2751 ocean ave,11229,french
juanita's,8415 northern blvd,11372,spanish
basta pasta restaurant,37 west 17 street,10011,italian
chipotle mexican grill,350 5 avenue,10118,mexican
taste of the town,12021 jamaica avenue,11418,american
zz's pizza & grill,1 richmond terrace,10301,pizza
katsuhama 47,11 east 47 street,10017,japanese
cafe y algo mas,9813 astoria boulevard,11369,bakery
bxl east,210 east 51 street,10022,french
manhattan courtyard,866 3 avenue,10022,american
the continental,75 rutledge street,11249,jewish/kosher
frankies 570 spuntino,570 hudson street,10014,italian
motorino broadway,139 broadway,11211,pizza/italian
amanda's kitchen,264 suydam street,11237,"latin (cuban, dominican, puerto rican, south & central american)"
shanghai cuisine,89 bayard st,10013,chinese
nectar of 82nd street,1090 madison avenue,10028,american
spincity billiard & cafe,4312 50th st,11377,not listed/not applicable
le pain quotidien,52 9 avenue,10011,french
blimpie,24 willoughby st,11201,sandwiches
d napoli pizza,906 3 avenue,10022,pizza
pizza party,254 irving ave,11237,pizza
marthita's bar & grill,1183 broadway,11221,spanish
china hong restaurant,187 smith street,11201,chinese
snack eos,522 9th ave,10018,greek
chirping chicken,72 grand central terminal,10017,chicken
la colombe,270 lafayette street,10012,cafã©/coffee/tea
chang heng,54 willoughby street,11201,chinese
mango mango,63 bayard street,10013,"juice, smoothies, fruit salads"
east village social,126 st marks place,10009,american
el aventurero restaurant,8014 roosevelt ave,11372,mexican
fresh & delicious,1877 nostrand ave,11226,chinese
fusion juice bar & grill,436 w 238th st,10463,mediterranean
happy family kitchen,213 east broadway,10002,chinese
el castillo de yaque restaurant,4606 fifth avenue,11220,"latin (cuban, dominican, puerto rican, south & central american)"
pronto pizza,337 new dorp lane,10306,pizza/italian
rick's cabaret,50 west   33 street,10001,american
rapha cycle club,159 prince st,10012,cafã©/coffee/tea
caffe palermo,148 mulberry street,10013,italian
subway,1 penn plaza,10119,sandwiches
panini cafe,589 1st ave,10016,delicatessen
la cuarta restaurant,782 4 avenue,11232,peruvian
the tangled vine,434 amsterdam avenue,10024,mediterranean
forgtmenot,138 division street,10002,american
wing xin chinese restaurant,6001 14th ave,11219,chinese
mamma's famous pizza & burgers,2345 broadway,10024,pizza
tertulia,359 6 avenue,10014,spanish
tomoe sushi,172 thompson street,10012,japanese
tum & yum,917 columbus ave,10025,thai
no 1 wok chinese restaurant,262 east cypress avenue,10454,chinese
studio square garden,3533 36 street,11106,american
phil's crummy corner,323 columbia street,11231,"latin (cuban, dominican, puerto rican, south & central american)"
ru yi broadway restaurant,8334 broadway,11373,chinese
sangria tapas bar & restaurant,9541 sutphin boulevard,11435,spanish
delilah,155 rivington st,10002,mediterranean
mario's restaurant,2342 arthur avenue,10458,italian
umami burger,225 liberty st,10281,hamburgers
aa jing,689 9th ave,10036,asian
happy garden palace,54 east broadway,10002,chinese
new china iii,5814 roosevelt ave,11377,chinese
snacky,187 grand street,11211,asian
gnoccheria by luzzo's,234 e 4th st,10009,italian
fefita's,1045 eastern pkwy,11213,"latin (cuban, dominican, puerto rican, south & central american)"
moe's southwest grill,2397 hylan boulevard,10306,southwestern
habana outpost,620 atlantic avenue,11217,"latin (cuban, dominican, puerto rican, south & central american)"
sugar & cake fantasies bakery,8610 roosevelt ave,11372,bakery
broadway dive,2662 broadway,10025,american
san pietro,18 east   54 street,10022,italian
home chef international flavors,23114 merrick blvd,11413,caribbean
ace hot bagel & deli,25305 northern boulevard,11362,bagels/pretzels
the stonewall inn,53 christopher street,10014,american
great wall,25903 hillside avenue,11004,chinese
king's wok restaurant,1761 bath ave,11214,chinese
dunkin' donuts,2928 avenue x,11235,donuts
las palmas restaurant,3891 broadway,10032,mexican
riossi pizza,4417 broadway,10040,pizza
king dragon restaurant,120 e mount eden ave,10452,chicken
roy's restaurnt & bar,880 east tremont ave,10460,"latin (cuban, dominican, puerto rican, south & central american)"
mami restaurant,1830 amsterdam ave,10031,spanish
burrito loco,166 west    4 street,10014,tex-mex
country thyme cuisine,1455 east  222 street,10469,caribbean
haymaker bar & kitchen,252 w 29th st,10001,american
halal musa chinese food,2023 westchester avenue,10462,chinese
la troncalena lounge & restaurant,10210 37th ave,11368,"latin (cuban, dominican, puerto rican, south & central american)"
village maria pizza ii,768 manor road,10314,pizza
magic wok,1145 beach channel drive,11691,chinese
cafe classico,35 west   57 street,10019,jewish/kosher
