name,address,zipcode,cuisine
Juno,"1264 Myrtle Ave,",11221,Cocktail Bars Coffee & Tea Italian
Le Garage,"157 Suydam St,",11221,French
Toad Style,"93 Ralph Ave, ,",11221,Vegan Gluten-Free Sandwiches
Sunrise/Sunset,"351 Evergreen Ave, ,",11221,Wine Bars Cafes
Octavia's,"216 Malcolm X Blvd,",11221,American (Traditional) Wine Bars
Peaches HotHouse,"415 Tompkins Ave, ,",11221,Southern American (Traditional) Breakfast & Brunch
Looking Glass Bar,"1087 Broadway, ,",11221,Bars American (New)
Bed-Stuy Provisions,"563 Gates Ave, ,",11221,Sandwiches Breakfast & Brunch American (Traditional)
Aquino's,"429 Central Ave, ,",11221,Sandwiches Spanish Breakfast & Brunch
Bklyn Pizza,"36 Ralph Ave, ,",11221,Pizza Italian
Kalina Restaurant,"1476 Broadway, ,",11221,Latin American
Chez Alex,"72 Ralph Ave, ,",11221,Bakeries Sandwiches Vegan
Archie's Bar & Pizza,"128 Central Ave,",11221,Bars Pizza
Bombay Xpress,"964 Dekalb Ave, ,",11221,Indian Salad Seafood
Brooklyn Whiskers,"760 Bushwick Ave,",11221,Coffee & Tea Vegan Bakeries
The Gateway,"1272 Broadway, ,",11221,Bars Music Venues Burgers
Fazio's,"709 Knickerbocker Ave,",11221,Pizza Italian
Little Skips,"941 Willoughby Ave,",11221,Gluten-Free Cafes
Flowers For All Occasions,"1114 De Kalb Ave, ,",11221,Bars Cafes Art Galleries
Taqueria Sofia,"187 Suydam St, ,",11221,Mexican
Seven Sushi Cafe,"157 Central Ave,",11221,Sushi Bars Japanese
Soldier Jerk Center And Restaurant,"98 Malcolm X Blvd, ,",11221,Caribbean
Abidjan,"1136 Broadway, ,",11221,African
Republic Restaurant & Lounge,"990 Broadway,",11221,Latin American
Amby's Restaurant,"46 Ralph Ave, ,",11221,Spanish
Marys Coffee Shop,"905 Dekalb Ave, ,",11221,Diners Latin American Coffee & Tea
Kum Wah Restaurant,"208 Lewis Avenue, ,",11221,Restaurants
Rosario Pizza,"374 Central Ave, ,",11221,Pizza
25 Stanhope Deli & Smoked Shop,"25 Stanhope St, ,",11221,Delis
OMG Pizzeria,"1307 Myrtle Ave, ,",11221,Pizza
Marthitas Bar & Grill,"1183 Bdwy, ,",11221,Hookah Bars Latin American Lounges
Bombay Kitchen,"733 Knickerbocker Ave, ,",11221,Indian
Good Chinese Restaurant,"663 Knickerbocker Ave, ,",11221,Chinese
Indian Curry Heights,"125 Ralph Ave,",11221,Indian
Carrizal Bar & Grill,"1346 Broadway, ,",11221,Spanish
Collados Restaurant,"1310 Broadway, ,",11221,American (New)
Norbert's Express,"4 Stuyvesant Ave, ,",11221,Pizza
Vanessa Deli,"1185 Dekalb Ave, ,",11221,Delis Grocery
Reggae Cafe,"1407 Broadway, ,",11221,Caribbean
Sabor Caribeno,"1062 Broadway, ,",11221,Latin American
New Hardee,"835 Dekalb Ave,",11221,Chinese
Gallery Bar,"1056 Broadway, ,",11221,American (New) Bars
Savoy Cafe & Grill,"591 Knickerbocker Ave, ,",11221,Cafes Breakfast & Brunch Mexican
Ikhofi Cafe,"199 Malcolm X Blvd,",11221,Cafes
Chicken Ranch,"1209 Myrtle Ave,",11221,Burgers
Alex Luncheonette,"685 Knickerbocker Ave, ,",11221,Diners Latin American
Deli Express,986 Gates Ave,11221,Delis Sandwiches
Regalo De Juquila,"1209 Myrtle Ave, ,",11221,Mexican
One and Two Foods,"1336 Broadway, ,",11221,Sushi Bars Buffets Chinese
Sabor Toribio Restaurant,"446 Wilson Ave, ,",11221,Dominican
Bosco's Pizza,"909 Dekalb Ave, ,",11221,Pizza
King's Kitchen,"158 Lewis Ave, ,",11221,Chinese
Homei Restaurant,"222 Malcolm X Blvd, ,",11221,Chinese
China King,"374 Marcus Garvey Blvd, ,",11221,Chinese
Due Fratelli,"894 Dekalb Ave, ,",11221,Italian
Bert's Catering & Restaurant,"198 Lewis Ave, ,",11221,Southern Caterers Soul Food
Popeye's,"1560 Broadway, ,",11221,Fast Food Chicken Wings
Little Caesars,1491 Broadway,11221,Pizza
Crown Fried Chicken,101 Ralph Ave,11221,Chicken Wings
Crown Fried Chicken,"332 Central Ave, ,",11221,Chicken Wings
Kennedy Pizza & Chicken,"1104 Lafayette Ave, ,",11221,Pizza Chicken Wings
Broadway Pizza & Fried Chicken,"1474 Broadway, ,",11221,Pizza
Snack Town,"1071 Broadway, ,",11221,Convenience Stores American (New)
Popeyes,"1560 Broadway, ,",11221,Fast Food
Zefe's,"1224 Myrtle Ave, ,",11221,Mexican Spanish
Hong Kong Mei Wei Kitchen,"1126 Broadway, ,",11221,Chinese
Crown Fried Chicken,"1324 Broadway, ,",11221,Chicken Wings
Pizza Express,894 Quincy St,11221,Pizza
Linda Asian Kitchen,"882 Dekalb Ave, ,",11221,Sushi Bars Chinese Asian Fusion
Bushwick Bakery,"127 Central Ave, ,",11221,Bakeries Sandwiches Cafes
China City,"1336 Broadway, ,",11221,Chinese
New Great Wall,"852 Bushwick Avenue, ,",11221,Restaurants
Santana Deli & Grocery,338 Central Ave,11221,Delis Sandwiches
Gee's Pizzeria and Breakfast,"98 Malcolm X Blvd, ,",11221,Pizza American (Traditional)
Nina's Deli & Grocery Corporation,"1224 Myrtle Ave, ,",11221,Delis
McDonald's,"1380 Broadway, ,",11221,Burgers Fast Food
Las Amazonas Deli,"418 Evergreen Ave, ,",11221,Grocery Delis Sandwiches
Famous Deli & Mart,272 Marcus Garvey Blvd,11221,Delis Sandwiches
Buntopia,"994 Broadway,",11221,Juice Bars & Smoothies Asian Fusion Ramen
Bar Uni,"674 Manhattan Ave,",11222,Cocktail Bars Seafood Japanese
Cherry Point,"664 Manhattan Ave, ,",11222,American (New) Seafood Cocktail Bars
TØRST,"615 Manhattan Ave, ,",11222,Beer Bar Burgers Hot Dogs
Hungry?,"77 Norman Ave, Store 1,",11222,Thai American (Traditional) Comfort Food
The Bounty,"131 Greenpoint Ave, ,",11222,Bars American (New)
Le Fond,"105 Norman Ave,",11222,French
Esme,"999 Manhattan Ave,",11222,American (New) Breakfast & Brunch Cocktail Bars
El Born,"651 Manhattan Ave, ,",11222,Spanish Wine Bars Tapas/Small Plates
Karczma,"136 Greenpoint Ave, ,",11222,Polish
Scalino,"659 Manhattan Ave, ,",11222,Italian
Naked Dog,"47 Java St, ,",11222,Italian Wine Bars Cocktail Bars
Five Leaves,"18 Bedford Ave, ,",11222,Breakfast & Brunch American (New) Bars
Baoburg,"614 Manhattan Ave, ,",11222,Asian Fusion Dim Sum Thai
Anella,"222 Franklin St, ,",11222,American (New)
Greenpoint Fish & Lobster,"114 Nassau Ave, ,",11222,Seafood Seafood Markets
The Richardson,"451 Graham Ave, ,",11222,Cocktail Bars Whiskey Bars Tapas/Small Plates
Selamat Pagi,"152 Driggs Ave, ,",11222,Indonesian
Milk And Roses,"1110 Manhattan Ave, ,",11222,Italian Cocktail Bars
21 Greenpoint,"21 Greenpoint Ave,",11222,American (New) Seafood Pizza
Alameda,"195 Franklin St, ,",11222,American (New) Cocktail Bars
Hail Mary,"68 Greenpoint Ave, Ste 2,",11222,Diners American (New)
Little Dokebi,"85 Driggs Ave, ,",11222,Korean
Sauvage,"905 Lorimer St, ,",11222,American (New) French
Troost,"1011 Manhattan Ave, ,",11222,"American (New) Cocktail Bars Beer, Wine & Spirits"
Dar 525,"168 driggs ave,",11222,Mediterranean Middle Eastern Pizza
Barley,"1025 Manhattan Ave,",11222,American (Traditional) Sports Bars Breakfast & Brunch
Paulie Gee's,"60 Greenpoint Ave, ,",11222,Pizza Vegan Italian
Tacos Lokos 4ever,"120 Franklin St,",11222,Tex-Mex Bars
Glasserie,"95 Commercial St, ,",11222,Mediterranean
Xi'an Famous Foods,"648 Manhattan Ave, ,",11222,Chinese Noodles Burgers
Kimchee Market,"191 Greenpoint Ave, ,",11222,Korean Grocery
M Greenpoint,"732 Manhattan Avenue,",11222,Chinese
Lobster Joint,"1073 Manhattan Ave, ,",11222,Seafood
French Epi,"123 Greenpoint Ave,",11222,American (Traditional) French Breakfast & Brunch
No 7 North,"931 Manhattan Ave, ,",11222,Cocktail Bars Sandwiches American (New)
La Taverna,"946 Manhattan Ave, ,",11222,Italian Bars
Amami Bar and Restaurant,"57 Nassau Ave,",11222,Japanese Sushi Bars
Le Fanfare,"1103 Manhattan Ave, ,",11222,Italian Wine Bars Cocktail Bars
Adelina's,"159 Greenpoint Ave, ,",11222,Italian Wine Bars Vegan
Brooklyn Bazaar,"150 Greenpoint Ave, ,",11222,Music Venues Southern Karaoke
Lucky Luna,"167 Nassau Ave, ,",11222,Taiwanese Mexican Cocktail Bars
Jungle Cafe,"996 Manhattan Ave, ,",11222,Vegan Vegetarian American (New)
Archestratus,"160 Huron St, ,",11222,Bookstores Venues & Event Spaces Cafes
Ashbox,"1154 Manhattan Ave, ,",11222,Japanese Desserts Cafes
The Brew Inn,"924 Manhattan Ave,",11222,Gastropubs Pubs
Krolewskie Jadlo,"694 Manhattan Ave,",11222,Polish
The Brooklyn Barge,3 Milton St,11222,Burgers American (Traditional) Sandwiches
Brooklyn Ate Bar,"199 Russell St, ,",11222,Sports Bars American (Traditional)
Greenpoint Beer and Ale,"7 N 15th St, ,",11222,Breweries Modern European
Polka Dot,"726 Manhattan Ave, ,",11222,Polish Cafes
Screamer's Pizzeria,"620 Manhattan Ave,",11222,Pizza Vegan
Acapulco,"1116 Manhattan Ave, Ste 2-L,",11222,Mexican Sandwiches
Pyza,"118 Nassau Ave, ,",11222,Polish
Luksus,"615 Manhattan Ave, ,",11222,Scandinavian
Kyoto Sushi,"161 Nassau Ave,",11222,Japanese Sushi Bars
Frankel's Delicatessen,"631 Manhattan Ave, ,",11222,Delis Bagels Sandwiches
Amarin Cafe,"617 Manhattan Ave, ,",11222,Thai
L.A. Pizza and Convienence,"887 Manhattan Ave, ,",11222,Italian Pizza
Christina's,"853 Manhattan Ave, ,",11222,Polish
Spritzenhaus,"33 Nassau Ave, ,",11222,German Beer Gardens
Enid's,"560 Manhattan Ave, ,",11222,Southern Bars Breakfast & Brunch
Hungry Burrito,"510 Morgan, ,",11222,Mexican
One Stop Beer Shop,"134 Kingsland Ave, ,",11222,Breakfast & Brunch Beer Bar
Early,"967 Manhattan Ave,",11222,Coffee & Tea Sandwiches
Moe's Doughs Donut Shop,"126 Nassau Ave, ,",11222,Donuts Coffee & Tea Breakfast & Brunch
Amber Steak House,"119 Nassau Ave,",11222,Steakhouses
Calexico,"645 Manhattan Ave, ,",11222,Mexican
Nhà Minh,"485 Morgan Ave, ,",11222,Vietnamese Coffee & Tea Asian Fusion
Fornino- Greenpoint,"849 Manhattan Ave, ,",11222,Pizza Italian
Vittles Cafe,"94 FRANKLIN ST, ,",11222,Cafes Sandwiches Breakfast & Brunch
Achilles Heel,"180 W St, ,",11222,Seafood Cocktail Bars
Raizes,"139 Nassau Ave, ,",11222,Portuguese Barbeque Seafood
Vamos Al Tequila,"162 Franklin St, ,",11222,Mexican
BÚÐIN,"114 Greenpoint Ave, ,",11222,Cafes
Eagle Trading,"258 Franklin St, ,",11222,Cafes
Le Gamin,"108 Franklin St, ,",11222,French Cafes Breakfast & Brunch
Agra Taj Mahal,"1005 Manhattan Ave, ,",11222,Indian
Cafe Riviera,"830 Manhattan Ave, ,",11222,Cafes
The Water Table,"India St. Pier, 10 India St.,",11222,American (New) Boat Charters
God Bless Deli,"818 Manhattan Ave,",11222,Convenience Stores Delis Halal
Sapporo Ichiban,"622 Manhattan Ave, ,",11222,Sushi Bars Japanese
Avila Kitchen,"685 Manhattan Ave, ,",11222,Venezuelan
Greenpoint Diner,"1035 Manhattan Ave, ,",11222,Mexican American (New) Fast Food
Oishi Sushi,"929 Manhattan Ave,",11222,Japanese Sushi Bars
Chinese Musician Restaurant,"151 Greenpoint Ave,",11222,Chinese
Taqueria La Nortena,"668 Manhattan Ave, ,",11222,Mexican
Pizza Laferrera,"271 Monitor St,",11222,Pizza
Littleneck Outpost,"128 Franklin St, ,",11222,Seafood Coffee & Tea Sandwiches
The Halcyon Gourmet,"202 Banker St, ,",11222,American (New) Caterers
Vinnie's Pizzeria,"253 Nassau Ave, ,",11222,Pizza Salad Sandwiches
Verb Cafe,"107 Nassau Ave, ,",11222,Cafes Sandwiches
Northern Territory,"12 Franklin St, ,",11222,Bars American (New) Australian
Maman,"80 Kent St,",11222,Cafes Bakeries Breakfast & Brunch
Ringolevio,"490 Humboldt St, ,",11222,Mediterranean Breakfast & Brunch
Slick Willie Table & Bar,"179 Meserole Ave, ,",11222,American (Traditional) Breakfast & Brunch Asian Fusion
The Tasting Room,"108 Dobbin, ,",11222,Specialty Food Vegetarian Italian
Mrs Kim's,"160 Franklin St, ,",11222,American (New) Korean
Ria Bella Pizza,"1049 Manhattan Ave, ,",11222,Italian Pizza
Bread Brothers Bagel Cafe - Greenpoint,"912 Manhattan Ave, ,",11222,Bagels Coffee & Tea Breakfast & Brunch
Nina's,"635 Meeker Ave, ,",11222,Pizza Italian
Charlotte Patisserie,"596 Manhattan Ave, ,",11222,Coffee & Tea Bakeries Breakfast & Brunch
Acai Berry,"650 Manhattan Ave, ,",11222,Juice Bars & Smoothies Vegan Desserts
NY Emmy's Juice and Bowl,"718 A Manhattan Ave, ,",11222,Korean Fruits & Veggies Juice Bars & Smoothies
Kestane Kebab,"110b Nassau Ave, ,",11222,Turkish Middle Eastern
Park Delicatessen,"209 Nassau Ave.,",11222,Delis
Park Luncheonette,"332 Driggs Ave, ,",11222,Cocktail Bars American (New) Pizza
JUS by Julie,"629 Manhattan Avenue, ,",11222,Salad Juice Bars & Smoothies
Keg & Lantern Brewing Company,"97 Nassau Ave, ,",11222,Pubs Sports Bars Breweries
The Place Brick Oven Pizza & Grill,269 Norman Ave,11222,American (Traditional) Pizza Lounges
Bar Matchless,"557 Manhattan Ave, ,",11222,Bars Breakfast & Brunch
Variety,"145 Driggs Ave, ,",11222,Coffee & Tea Cafes
The Habitat,"988 Manhattan Ave, ,",11222,Pubs
Russ Pizza,"745 Manhattan Ave, ,",11222,Pizza
Bakeri,"105 Freeman St, ,",11222,Cafes Sandwiches
Subs Ur Way,"821 Manhattan Ave, ,",11222,Fast Food
Sakura 6,"837 Manhattan Ave, ,",11222,Sushi Bars Japanese
Elite Event at Amami,"57 Nassau Ave,",11222,Yelp Events
Moharani Indian Takeaway Restaurant,"185 Norman Ave, ,",11222,Indian
Triangolo Pizza,"1017 Manhattan Ave,",11222,Pizza
Oasis Falafel,230 Calyer St,11222,Middle Eastern
Toro Ironworks Kitchen & Bar,254 Driggs Ave,11222,Mexican
Tiny green,"151 Norman Ave, ,",11222,Grocery Delis
Eastern District,"1053 Manhattan Ave, ,",11222,"Cheese Shops Beer, Wine & Spirits Sandwiches"
Tony's Pizzeria of Nassau Ave,"175 Nassau Ave, ,",11222,Italian Pizza
3 ROOTS,"159 Franklin St,",11222,Juice Bars & Smoothies Vegetarian
Boon Thai,"681 Manhattan Ave, ,",11222,Thai
OTT Authentic Thai Cuisine,"970 Manhattan Ave, ,",11222,Thai
Brooklyn Standard,"188 Nassau Ave, ,",11222,Delis Vegan
Henry Norman Hotel,"251 N Henry St, ,",11222,Hotels
God Bless Deli 2,"1115 Manhattan Ave, ,",11222,Convenience Stores Delis Sandwiches
John's Deli & Grocery,"260 Nassau Ave, ,",11222,"Grocery Delis Beer, Wine & Spirits"
Italy Pizza,"788 Manhattan Ave, ,",11222,Pizza
The Brooklyn Eatery,148 Kingsland Ave,11222,Spanish
Brooklyn Lantern,"Box House Hotel, 77 Box St,",11222,American (New) Cocktail Bars Breakfast & Brunch
Lite Bites,"700 Manhattan Ave, ,",11222,Delis Diners American (New)
Baker's Dozen,"788 Manhattan Ave,",11222,Bagels Breakfast & Brunch Delis
Grill & Greens,"994 Manhattan Ave, ,",11222,Middle Eastern
Super-Deli Market,"627 Manhattan Ave, ,",11222,Delis
Lunchbox Cafe Brooklyn,"120 Norman Ave,",11222,Coffee & Tea Juice Bars & Smoothies Sandwiches
Greenpoint Finest Deli,"699 Manhattan Ave, ,",11222,Delis Sandwiches
Moha Rani,"185 Norman Ave, ,",11222,Indian
Vine Box,"178 Nassau Ave, ,",11222,"Beer, Wine & Spirits"
Taco Bell,"208 McGuinness Boulevard, ,",11222,Fast Food Tex-Mex Mexican
The Blue Light Speak Cheesy,"114 Greenpoint Ave,",11222,Bars Sandwiches American (Traditional)
Shree-Ji Deli,"560 Morgan Ave Bsmt, ,",11222,Delis
Shanghai Lee,"157 Franklin St, ,",11222,Chinese
Uro Café,"277 Driggs Ave., ,",11222,Coffee & Tea Cafes
In and Out Chicken,676 Manhattan Ave,11222,Chicken Wings
Thai Cafe,"925 Manhattan Ave, ,",11222,Thai
Manhattan Three Decker,"695 Manhattan Ave,",11222,Diners Burgers
McDonald's,"904 Manhattan Ave, ,",11222,Fast Food Burgers
Franklin Pizza,"109 Franklin St, ,",11222,Pizza
Casanova Restaurant,"338 McGuinness Blvd, ,",11222,Italian Pizza
McCarren Natural,"57 Nassau Ave, ,",11222,Delis
Fortune Cookie Chinese Kitchen,"611 Manhattan Ave, ,",11222,Chinese
Ozga Deli and Grocery,"269 Nassau Ave, ,",11222,Grocery Delis
Franklin Corner Cafe,"210 Franklin St, ,",11222,Delis Sandwiches
Sizzle Pie,"457 Graham Ave,",11222,Pizza Vegan Vegetarian
Greenpoint Deli Market,"903 Manhattan Ave, ,",11222,Grocery Delis
Sunset Diner,"593 Meeker Ave, ,",11222,Diners
Northside Bakery,"190 Nassau Ave, ,",11222,Polish Bakeries Donuts
Great Wall No 1,"954 Manhattan Ave, ,",11222,Fast Food Chinese
Nassau Pizza & Restaurant,"253 Nassau Ave, ,",11222,Pizza
No Name Bar,"597 Manhattan Ave, ,",11222,Bars
t.b.d. brooklyn,"224 Franklin St, ,",11222,Lounges
Wah Kwoon Chinese Kitchen,"146 Nassau Ave, ,",11222,Chinese
Grandma's Open Kitchen,"685 Manhattan Ave, ,",11222,Italian Sandwiches
Peter Pan Donut & Pastry Shop,"727 Manhattan Ave,",11222,Bakeries Donuts
New Green Leaf,"651 Manhattan Ave, ,",11222,Indian
Peking Express,"237 Nassau Ave.,",11222,Chinese
Greenpoint Nasz,"650 Manhattan Ave, ,",11222,Burgers Sandwiches
The Place Bar and Lounge,"269 Norman Ave, ,",11222,Burgers Pizza Sports Bars
AS Warehouse,"276 McGuinness Blvd, ,",11222,Polish Meat Shops
Fresco Tortillas,"620 Manhattan Ave,",11222,Tex-Mex
from the source,"69 West St, ,",11222,Furniture Stores Home Decor Furniture Rental
Museum of Food and Drink,"62 Bayard St, ,",11222,Museums
Wasabi Restaurant,"638 Manhattan Ave, ,",11222,Japanese Sushi Bars
Gourmet Deli Delight,"101 Nassau Ave,",11222,Grocery Convenience Stores Delis
Yummy Taco,"941 Manhattan Ave, ,",11222,Mexican
Black Rabbit,"91 Greenpoint Ave, ,",11222,Pubs
Point View Deli,"255 Greenpoint Ave, ,",11222,Breakfast & Brunch
Euro Cafe & Bar,"171 Nassau Ave, ,",11222,Restaurants
99 Hudson Street Restaurant and Lounge,"268 Norman Ave, ,",11222,Restaurants
in-n-out Chicken,"676 Manhattan Ave,",11222,American (New) American (Traditional) Fast Food
KFC,"208 McGuinness Boulevard, ,",11222,Fast Food Chicken Wings
Prince Pizza,"86 Nassau Ave, ,",11222,Pizza
Polish Meat & Deli,"160 Nassau Ave,",11222,Delis
McDonalds,"904 Manhattan Ave & Greenpoint, ,",11222,Burgers Fast Food
Adam's Delicatessen,"112 Nassau Avenue # A, ,",11222,Delis Sandwiches Desserts
Pencil Factory Bar,"142 Franklin St, ,",11222,Bars
Maria Puk Grocery,"136 Meserole Ave, ,",11222,Delis
Polish & Slavic Center,"177 Kent St, ,",11222,Polish
The Box House Hotel,"77 Box St, ,",11222,Hotels
ViVi Bubble Tea,"790 Manhattan Ave, ,",11222,Bubble Tea
Brooklyn Floss,"Artists And Fleas, 70 N 7th,",11222,Food Stands Candy Stores
Erb Thai,"681 Manhattan Ave, ,",11222,Thai
McDonald's,"652 Meeker Ave, ,",11222,Fast Food Burgers
Acme Smoked Fish,"30 Gem St, ,",11222,Seafood Markets
Hop Lee Kitchen,"992 Manhattan Ave, ,",11222,Chinese
Brooklyn Safehouse,"120 Franklin St, ,",11222,Bars
Star Deli & Bakery,"176 Nassau Ave,",11222,Delis Bakeries
Polish & Slavic Center Cafeteria,"177 Kent St, ,",11222,Polish
Mario's Deli,"262 Nassau Ave, ,",11222,Delis
Econo Graphics,"649 Morgan Ave, Ste 2-O,",11222,Screen Printing Screen Printing/T-Shirt Printing
Sonomax,"278 Greenpoint Ave., ,",11222,Gas & Service Stations Breakfast & Brunch
Polka Deli Grocery,"151 Norman Avenue, ,",11222,Delis Sandwiches
Manhattan Ave Deli,"82 Nassau Ave, ,",11222,Delis
Oak and Iron,"147 Franklin St, ,",11222,Bars
Awakening NY,"605 Manhattan Ave,",11222,Yoga Pilates Massage
Nassau Finest Deli,"183 Nassau Ave, ,",11222,Delis Salad
Kitchenall,"29 Ash St, Ste 101,",11222,Kitchen & Bath
Christina's Deli & Grocery,"162 Driggs Ave.,",11222,Diners Grocery
Corner Bakery Cafe,"230 Calyer Street, ,",11222,Delis Bakeries
Driggs Finest Deli,162 Driggs Ave,11222,Delis
Van Leeuwen Artisan Ice Cream,"620 Manhattan Ave, ,",11222,Coffee & Tea Ice Cream & Frozen Yogurt
Associated Supermarket,"802 Manhattan Ave,",11222,Grocery
Brouwerij Lane,"78 Greenpoint Ave, ,",11222,"Beer, Wine & Spirits"
McDonald's,"652 Meeker Ave, ,",11222,Burgers Fast Food
Manhattan Three Decker Re,"695 Manhattan Avenue, ,",11222,Restaurants
The Gutter,"200 N 14th St, ,",11222,Bowling Dive Bars
Lou G. Siegel Catering,"58-60 Dobbin St,",11222,Caterers
Sunshine Laundromat & Pinball,"860 Manhattan Ave, ,",11222,Arcades Laundromat
Saint Vitus,"1120 Manhattan Ave, ,",11222,Bars Music Venues
Palace Fried Chicken,"206 Nassau Ave, ,",11222,Fast Food
Lake Street,"706 Manhattan Ave, ,",11222,Bars
Khaki Bedford Photography,", ,",11222,Event Photography Photo Booth Rentals
Eleven33,"1133 Manhattan Ave,",11222,Apartments
NYPD 94th precinct,"100 Meserole Ave, ,",11222,Public Services & Government
The Yard: Williamsburg,"33 Nassau Ave,",11222,Shared Office Spaces
Polam International,"952 Manhattan Ave, ,",11222,Meat Shops
Driggs Meat Market,"160 Driggs Ave, ,",11222,Meat Shops
McCarren Park,"N 12 St Lorimer St, ,",11222,Parks
Three Kings Tattoo,"572 Manhattan Ave,",11222,Tattoo Tattoo Removal
Brooklyn Ice Cream Factory,"97 Commercial St, ,",11222,Ice Cream & Frozen Yogurt
Sweetleaf,"159 Freeman St, ,",11222,Coffee & Tea
L & B Spumoni Gardens,"2725 86th St, ,",11223,Pizza Italian
The Brooklyn Burger Shack,"1878 East 4th St, ,",11223,Seafood Kosher Burgers
Sweetspot Cafe,"2376 Coney Island ave,",11223,Cafes
Joe's of Avenue U,"287 Avenue U, ,",11223,Italian
Pio Pio 9,"282 Kings Hwy, ,",11223,Peruvian Latin American
Village Cafe,"1968 Coney Island Ave, ,",11223,Cafes
Tre Fontane,"222 Ave U, ,",11223,Italian
Living Room Restaurant & Lounge,"178 Ave U,",11223,American (New) Lounges
Taci's Beyti,"1953 Coney Island Ave, ,",11223,Turkish Middle Eastern Mediterranean
Rondel Ukrainian Restaurant,"2006 Coney Island Ave,",11223,Ukrainian Salad Seafood
Vinny's Lunchbox,"171 Ave U,",11223,American (Traditional) Breakfast & Brunch American (New)
My Grill Bar,"1022 Avenue P, ,",11223,Kosher Middle Eastern American (Traditional)
Chateau De Capitaine,"2570 Coney Island Ave, ,",11223,Seafood Modern European French
Holy Schnitzel,"819 Ave U, ,",11223,Kosher
Cindy's Luncheonette,"1806 McDonald Ave, ,",11223,Spanish
Kyoto Sushi & Grill,"547 Kings Hwy,",11223,Sushi Bars Kosher Burgers
Think Sweet,"546 Kings Hwy, ,",11223,Delis Mediterranean
El Charrito Restaurant,"214 Highlawn Ave, ,",11223,Mexican
Jerusalem Steakhouse Express,"902 Kings Hwy, ,",11223,Middle Eastern Kosher Steakhouses
We Are Georgians,"230 Kings Hwy, ,",11223,Russian Bakeries
Chicken Delicious,"286 Kings Hwy, ,",11223,American (Traditional) Chicken Wings
Palmyra,"2663 Coney Island Ave, ,",11223,Russian Uzbek
The Original John's Deli,"2033 Stillwell Ave, ,",11223,Delis Salad Sandwiches
Very Juice Bar,"422 Ave P,",11223,Juice Bars & Smoothies Salad Soup
Chorsu Samarkanda,"461 Kings Hwy, ,",11223,Uzbek
A&S Fine Foods,"361 Ave X, ,",11223,Meat Shops Delis
Stolovaya,"813 Ave U, ,",11223,Russian Diners
