name,address,zipcode,cuisine
alfie's pizza,"8608 117th st, ,",11418,pizza
mexico jophsua 19 grocery & restaurant,"134-06 jamaica ave, ,",11418,mexican
armando's pollo rico,"110-02 jamaica ave, ,",11418,caribbean peruvian
mi casa bar & restaurant,"116-20 jamaica ave, ,",11418,dominican spanish
el comal,"148-60 hillside ave, ,",11418,salvadoran
la negra restaurant,"102-03 jamaica ave, ,",11418,dominican buffets spanish
mexico & el salvador restaurant,"116-19 myrtle ave,",11418,mexican salvadoran
girasol bakery,"115-11 jamaica ave, ,",11418,colombian bakeries
el gran canario 2,"111-17 jamaica ave, ,",11418,latin american bars breakfast & brunch
khyber kabab restaurant,"112-11 jamaica ave, ,",11418,indian halal pakistani
wintea crepe,"104-38 jamaica ave, ,",11418,creperies bubble tea juice bars & smoothies
delicias manabitas,"8716 lefferts blvd, ,",11418,latin american peruvian
golden grill,"120-23 atlantic ave,",11418,indian vegetarian
jumbo chinese kitchen,"113-04 jamaica ave, ,",11418,chinese
heat caribbean kitchen & lounge,"100-05 atlantic ave,",11418,caribbean lounges
rico cafeteria,"112-09 jamaica ave, ,",11418,spanish latin american fast food
kings fried chicken,"116-23 jamaica ave,",11418,halal fast food
kennedy fried chicken & pizza,"11810 jamaica ave, ,",11418,chicken wings
no 1 taste,"119-11 jamaica ave, ,",11418,chinese
golden fountain kitchen,"11616 metropolitan ave, ,",11418,chinese
spice restaurant and lounge,"100-05 atlantic ave, ,",11418,caribbean bars
nanking gourmet deli,"8820 van wyck expy,",11418,delis
villa garden famous pizza,"119-19 atlantic ave, ,",11418,pizza
fortune kitchen,10707 jamaica ave,11418,chinese
punjabi kabab house,"91-52 lefferts blvd, ,",11418,indian pakistani
gourmet deli,"91-06 van wyck expy, ,",11418,delis
starbucks,"132-40 metropolitan ave, ,",11418,cafes
oligarch,86-15 lefferts blvd,11418,venues & event spaces caterers party & event planning
acá te espero,"129 20 hillside ave, ,",11418,colombian bakeries
kennedy fried chicken,"135-18 jamaica ave,",11418,fast food
nellys corner,"88-24 van wyck expy, ,",11418,pizza delis coffee & tea
taco tortilleria incorporated,13408 jamaica ave,11418,mexican
mr lin's take out restaurant,"11021 jamaica avenue, ,",11418,restaurants
el bloque deli,"13207 jamaica ave, ,",11418,delis
matty's deli,"13207 jamaica ave, ,",11418,delis
richi rich palace,"11019 atlantic ave, ,",11418,venues & event spaces indian bars
hang yan chinese restaurant,"135-14 jamaica ave, ,",11418,chinese
golden chopstick,"8720 lefferts blvd, ,",11418,chinese
best coffe house,"120-21 jamaica ave, ,",11418,breakfast & brunch diners coffee & tea
786 moon light grill,"91-81 111th st, ,",11418,indian
tony's pizza,"109-18 jamaica ave, ,",11418,pizza sandwiches chicken wings
elixir lounge & restaurant,"105-06 jamaica ave, ,",11418,lounges hookah bars american (traditional)
new rong hua,"13119 jamaica ave, ,",11418,chinese
829 bar and restaurant,"104-19 jamaica ave, ,",11418,breakfast & brunch american (new)
burger king,131-10 hillside ave,11418,fast food burgers
hong kong chinese restaurant,"10259 jamaica ave, ,",11418,chinese
hong am kitchen,"13512 jamaica avenue, ,",11418,chinese
tom's pizzeria & italian restaurant,"10410 jamaica avenue, ,",11418,pizza
apna restaurant and sweets,"112-11 jamaica ave, ,",11418,pakistani
wine room nyc,"117-03 hillside ave, ,",11418,tapas bars
richmond hill deli,12307 jamaica ave,11418,delis sandwiches
good guys discount & grocery,"102-01 jamaica ave, ,",11418,delis
sweet bakery,"117-02 jamaica ave, ,",11418,cafes bakeries
moonlight grill resturant,"9181 111th st, ,",11418,indian pakistani
mexico & el salvador restaurant,"86-20 114th st, ,",11418,mexican
crown fried chicken,"10402 jamaica ave, ,",11418,american (new)
darbars chicken & ribs,"12609 liberty ave, ,",11419,halal chicken wings burgers
flavor-fi,"121-14 liberty ave, ,",11419,indian
sybil's bakery and restaurant,"13217 liberty ave, ,",11419,bakeries caribbean
kaieteur express restaurant,"12004 liberty ave, ,",11419,caribbean chinese
pasteles cristina,"130-09 95th avenue, ,",11419,latin american dominican puerto rican
punjabi kabab and gyro,"108-03 101st ave, ,",11419,indian pakistani greek
zen lounge,"117-15 101st ave, ,",11419,lounges sushi bars
t&t bbq hut,"122-09 liberty ave, ,",11419,caribbean barbeque
carifesta restaurant,12615 liberty ave,11419,caribbean
veggie castle ii,"13209 liberty ave, ,",11419,juice bars & smoothies vegan
india cafe,"94-08 lefferts blvd, ,",11419,indian
pearl restaurant,"13103 liberty ave, ,",11419,caribbean cantonese seafood
g & p diner,"11803 liberty ave, ,",11419,breakfast & brunch diners american (traditional)
singh's roti shop & bar,"13118 liberty ave, ,",11419,caribbean fast food
underground,"104-09 123 st, ,",11419,lounges asian fusion
atlantic diner,"11116  atlantic ave, ,",11419,american (traditional) diners
chopsticks,"11716 liberty ave, ,",11419,chinese seafood
chris one flavor,"115-15 liberty ave, ,",11419,spanish dominican seafood
darbars halal roti spot,"128-12 liberty ave, ,",11419,halal caribbean soul food
mr zeng chinese food,"11402 liberty avenue, ,",11419,chinese
munchies,"123-01 liberty ave, ,",11419,bubble tea pizza
tommy's pizza,"11711 liberty ave, ,",11419,pizza
the nest restaurant & bar,"12517 101st ave, ,",11419,caribbean chinese
new thriving,12012 liberty ave,11419,chinese caribbean
friend restaurant,"110-15 101 ave, ,",11419,chinese
papa john's pizza,"11702 atlantic ave, ,",11419,pizza
ranch restaurant & bar of guyana,"13401 liberty ave, ,",11419,restaurants
golden punjab,"13002 101st st, ,",11419,indian
hibiscus restaurant & bar,"124-18 101st ave, ,",11419,caribbean
tandoori hut,"119-08 94th ave,",11419,indian halal
sohna punjab restaurant,"11710 atlantic ave, ,",11419,indian
island krave,"129-4 liberty ave, ,",11419,trinidadian
sandy's roti,"12110 liberty ave, ,",11419,caribbean sandwiches vegan
italiana cremosa,"11011 101st ave, ,",11419,pizza
trini gyul,"112-16 liberty ave queens, ,",11419,indian sports bars
ho wan restaurant,"111-05 liberty ave, ,",11419,chinese
good hope restaurant,"12115 liberty ave, ,",11419,caribbean
tandori hut,"11908 94th ave, ,",11419,restaurants
taste pizza & gyro,112-16 liberty ave,11419,pizza
royal india palace,"11806 atlantic ave, ,",11419,indian venues & event spaces
trini delite,"11002 liberty ave, ,",11419,trinidadian
apna virsa,"118-5 101st ave,",11419,indian
punjabi diner,"116-1 101st ave,",11419,indian
between the bun,"131-03 101st ave,",11419,bagels sandwiches burgers
beni's,"12920 liberty ave, ,",11419,caribbean indian chinese
jashan a mehfil,"95-04 van wyck expy, ,",11419,indian
xs nyc,"127-10 liberty avenue, ,",11419,hookah bars lounges cafes
sonny's roti shop,"118-06 liberty ave, ,",11419,caribbean
gt rice bowl,"114-09 liberty ave, ,",11419,american (new) caribbean
punjabi dhaba catering & sweets,11916 101st ave,11419,caterers indian
villa russo,"118-16 101st ave, ,",11419,venues & event spaces wedding planning
popeyes,"10413 lefferts blvd, ,",11419,fast food chicken wings
anil's roti shop & bakery,"12501 liberty ave, ,",11419,desserts caribbean
bakewell bakery & restaurant,"127-08 liberty ave, ,",11419,bakeries
mcdonald's,119-05 liberty ave,11419,fast food burgers
richie's roti shop,"11806 liberty avenue, ,",11419,restaurants
universal halal,"128-16 liberty ave,",11419,middle eastern halal
liberty restaurant,"12916 liberty avenue, ,",11419,chinese
liberty express restaurant & bar,"11814 liberty ave, ,",11419,restaurants
brown betty,"12906 liberty avenue, ,",11419,restaurants
abdul halal food cart,"liberty ave & lefferts blvd, ,",11419,middle eastern food stands
tung hing kitchen,"12518 liberty avenue, ,",11419,chinese
liberty delight restaurant,"110-16 liberty ave,",11419,caribbean
cheun hing kitchen,"12618 101st avenue, ,",11419,chinese
tropical jade garden,10801 liberty ave,11419,chinese caribbean
subway,"118-18 liberty ave, ,",11419,fast food sandwiches
checkers,"120-06 liberty ave, ,",11419,fast food burgers
new chinese garden of guyana,"10910 liberty ave, ,",11419,chinese
yong sheng chinese restaurant,"119-19 101st ave jamaica, ,",11419,chinese
subway,"11612 liberty ave, ,",11419,fast food sandwiches
golden king chinese restaurant,"9406 lefferts boulevard, ,",11419,chinese
king garden,"11005 101st avenue, ,",11419,restaurants
kams kitchen,"13417 liberty avenue, ,",11419,restaurants
bombay bazaar,"12418 liberty ave, ,",11419,indian
guyana oriental garden restaurant,"11522 liberty avenue, ,",11419,restaurants
indian diner,13508 liberty ave,11419,indian
burger king,"120-02 liberty ave, ,",11419,burgers
hot on the spot restaurant,"10817 liberty avenue, ,",11419,restaurants
i2htech,"115 114 st, ,",11419,it services & computer repair web design software development
don peppe's,"135-58 lefferts blvd,",11420,italian desserts seafood
nanking,"134-07 rockaway blvd, ,",11420,indian thai chinese
el campeon de los pollos restaurant,"111-06a lefferts blvd, ,",11420,spanish dominican
trinciti roti shop & restaurant,"111-05 lefferts blvd, ,",11420,caribbean indian vegetarian
chawla's,"131-19 rockaway blvd, ,",11420,indian
new brisas latino bakery rest,13515 lefferts blvd,11420,latin american
scarlet night,"116-04 rockaway blvd, ,",11420,hookah bars lounges american (traditional)
biordi deli,"12802 135th ave, ,",11420,delis
el castillo del pollo,"128-08 111th ave, ,",11420,american (new) spanish
mike's italian deli,"117-11 135th ave, ,",11420,italian delis
grace kitchen,"11156 van wyck expressway, ,",11420,restaurants
j&c fish market,"131-27 rockaway blvd,",11420,seafood
flamingo restaurant & mantra lounge,"120-04/06 rockaway blvd, ,",11420,caribbean american (traditional) lounges
new chinatown restaurant,"13123 rockaway blvd, ,",11420,chinese
resorts world casino new york city,"110-00 rockaway blvd, ,",11420,casinos sushi bars buffets
legend cookhouse,"135-11 rockaway blvd, ,",11420,chinese caribbean asian fusion
rw prime,"at resorts world casino, 110-00 rockaway blvd,",11420,steakhouses
sofia's pizza,"112-15 rockaway blvd, ,",11420,pizza
g's restaurant & bakery,"13536 rockaway blvd,",11420,caribbean bakeries fast food
sahara grill food cart,"119-02 rockway blvd, ,",11420,falafel food stands halal
pizza port i,"135-17 lefferts blvd, ,",11420,pizza
island roti shop,"11508 lefferts blvd,",11420,caribbean
the food hut & bar,"13532 rockaway blvd, ,",11420,caribbean cocktail bars
peking express chinese rest,13412 rockaway blvd,11420,chinese
queens burger,"resorts world casino new york, 110-00 rockaway blvd,",11420,burgers
sati's roti shop,"133-17 rockaway blvd, ,",11420,asian fusion
meatveggies&pasta restaurant,"118-16 rockaway blvd, ,",11420,caribbean
kabab diner,"133-23 rockaway blvd, ,",11420,indian pakistani imported food
sahara halal grill,"119-16 rockaway blvd,",11420,halal
kennedy fried chicken,"13105 rockaway blvd, ,",11420,restaurants
davie's roti shop & smoothie bar,"127-07 rockaway blvd, ,",11420,juice bars & smoothies breakfast & brunch caribbean
popeyes,"resorts world casino new york, 110-00 rockaway boulevard,",11420,chicken wings fast food
wing wah restaurant,"11720 rockaway boulevard, ,",11420,chinese
new dragon,"12402 rockaway blvd, ,",11420,chinese
artichoke basille's pizza,", ,",11420,pizza
g t & mobay cuisine restaurant,11445 lefferts blvd,11420,american (new)
lefferts covenience,"11507 lefferts boulevard, ,",11420,delis sandwiches
rockaway express deli,"114-02 rockaway blvd, ,",11420,delis
world american kitchen,"12703 111th avenue, ,",11420,restaurants
rockaway roti shop,"12221 rockaway blvd, ,",11420,caribbean
chop chop kitchen,"115-20 rockaway blvd, ,",11420,fast food chinese
masala guyanese kitchen,"11602 rockaway blvd, ,",11420,caribbean
silver star roti shop,"124 30 rockaway blvd,",11420,caribbean
prabhu kirpa restaurant and sweets,"13403 rockaway blvd, ,",11420,indian pakistani vegetarian
trinibest roti shop corporation,"12328 rockaway boulevard, ,",11420,restaurants
jens roti shop 3,"123-28 rockaway blvd., ,",11420,trinidadian
kat's island cuisine,"112-19 linden blvd, so ozone park,",11420,trinidadian
yee jade garden,"111-03 lefferts blvd, ,",11420,american (traditional)
domino's pizza,"12521 rockaway blvd, ,",11420,pizza chicken wings sandwiches
palazzo pizza,"134-07 rockaway blvd,",11420,food italian
khan's grill halal cart food,"leffert and rockaway blvd, ,",11420,street vendors food stands
jay's roti hut,"135-09 lefferts blvd, ,",11420,caribbean indian
burger express,"110-00 rockaway blvd, ,",11420,burgers
adif halal food truck,"lefferts blvd and rockaway blvd, ,",11420,halal
east lake court,"11103 lefferts boulevard, ,",11420,restaurants
hess express-dunkin donuts,"129-03 n conduit ave, ,",11420,convenience stores fast food gas & service stations
bp/subway,"130-11 conduit ave, ,",11420,sandwiches
equestris restaurant,"110-00 rockaway blvd, ,",11420,bars buffets
mama roses pizza and pasta,"13407 rockaway blvd, ,",11420,pizza italian
eclipse restaurant,"11146 lefferts blvd, ,",11420,caribbean
new ming hing chinese restaurant,"11219 linden blvd, ,",11420,chinese
john's pizzeria,"11115 lefferts boulevard, ,",11420,pizza
park plus airport parking,"124-10  south conduit ave, ,",11420,parking
econo lodge,"113-18 rockaway blvd, ,",11420,hotels
shun fook chinese restaurant,"13507 lefferts blvd, ,",11420,chinese
dan's restaurant & bakery corporation,"12616 rockaway blvd, ,",11420,bakeries
wah hing chinese take out kitchen,"12519 rockaway blvd, ,",11420,chinese
crown fried chicken,"13105 rockaway boulevard, ,",11420,chicken wings
lin-hing won chinese,111-03 lefferts blvd,11420,chinese
satguru sweets & catering,13408 rockaway blvd,11420,caterers
u-me sushi,"85-09 jamaica ave, ,",11421,japanese sushi bars
neir's tavern,87-48 78th st,11421,bars american (traditional)
thailand kitchen,"8605 jamaica ave, ,",11421,thai
caridad restaurant,9019 jamaica ave,11421,spanish
ninja japan teriyaki and sushi,"92-06 jamaica ave,",11421,japanese sushi bars
pitkins fish & chicken,"9202 jamaica ave,",11421,fish & chips
pop's restaurant,"8522 jamaica ave, ,",11421,american (traditional) breakfast & brunch spanish
asian garden,"84-17 jamaica ave, ,",11421,japanese thai chinese
chimi mundo restaurant,"9805 atlantic ave, ,",11421,sandwiches
el puerto mexicano bar & restaurant,"84-28 jamaica ave, ,",11421,mexican
xahar thai,"79-17 atlantic ave,",11421,halal thai indian
cafe sugar and spice,"9327 jamaica ave,",11421,cafes sandwiches
el rey iv billiard & lounge,"7516 rockaway blvd,",11421,bars steakhouses pool halls
oaxaquita la bella,"90-06 jamaica ave, ,",11421,mexican
rico chimi,"80-01 atlantic ave, ,",11421,dominican fast food
mistura peruana,"84-23 jamaica ave, ,",11421,peruvian latin american
prima pizza,"92-15 jamaica ave,",11421,pizza
sameer's halal food truck,"jamaica ave, forest parkway,",11421,food trucks halal
bagel bin,"8610 jamaica ave, ,",11421,bagels delis sandwiches
avenue diner,"91-06 jamaica ave, ,",11421,diners
mr. wonton,"78-05 jamaica ave, ,",11421,chinese
la flor del paraiso francy restaurant,"80-29 jamaica ave, ,",11421,spanish
tajadas bakery & restaurant,"97-05 jamaica ave, ,",11421,bakeries colombian
sal's pizzeria,"8507 jamaica ave, ,",11421,pizza
el anzuelo fino - woodhaven,"98-01 jamaica ave, ,",11421,latin american peruvian seafood
independence cafe,"94-16 jamaica ave, ,",11421,coffee & tea american (traditional) delis
las comadres,7510a jamaica ave,11421,mexican bakeries
popeyes,9220 jamaica ave,11421,chicken wings fast food
hamburgesas dona maria,8809 jamaica ave,11421,colombian
double happy,"8518 jamaica avenue, ,",11421,chinese
the new taste of italy,"84-07 jamaica ave, ,",11421,pizza italian
manor deli,"9412 jamaica ave, ,",11421,delis
mcdonald's,"9101 jamaica ave, ,",11421,fast food burgers
wah king kitchen,"79-15 atlantic ave, ,",11421,chinese
mi ranchito,"96-10 jamaica ave, ,",11421,spanish
taco bell,"9701 atlantic ave, ,",11421,mexican tex-mex fast food
delicias dona maria,88-09 jamaica ave,11421,mexican
doña marìa,"9303 jamaica ave, ,",11421,colombian
joe's pasta & pizza restaurant,"9508 jamaica ave, ,",11421,pizza italian pasta shops
